t_us,x,y,z,qw,qx,qy,qz
1532402942647573,411.673196,1108.192748,0.000000,0.975927,-0.024054,0.006201,-0.216678
1532402942647975,411.674021,1108.192350,0.000000,0.975927,-0.024050,0.006233,-0.216676
1532402942650480,411.679295,1108.189821,0.000000,0.975928,-0.024074,0.006283,-0.216668
1532402942654844,411.688483,1108.185416,0.000000,0.975930,-0.024112,0.006369,-0.216655
1532402942661940,411.703422,1108.178251,0.000000,0.975932,-0.024167,0.006510,-0.216632
1532402942662460,411.704517,1108.177726,0.000000,0.975933,-0.024171,0.006520,-0.216631
1532402942670339,411.721148,1108.169768,0.000000,0.975938,-0.024222,0.006675,-0.216596
1532402942677893,411.737107,1108.162137,0.000000,0.975944,-0.024255,0.006824,-0.216560
1532402942687525,411.757236,1108.152544,0.000000,0.975954,-0.024293,0.007011,-0.216507
1532402942689662,411.761559,1108.150509,0.000000,0.975957,-0.024300,0.007051,-0.216490
1532402942697423,411.777258,1108.143117,0.000000,0.975969,-0.024311,0.007184,-0.216431
1532402942697870,411.779300,1108.141944,0.000000,0.975961,-0.024333,0.007211,-0.216464
1532402942709715,411.802180,1108.131387,0.000000,0.975989,-0.024318,0.007396,-0.216331
1532402942720488,411.824093,1108.121083,0.000000,0.976009,-0.024321,0.007582,-0.216236
1532402942723285,411.829782,1108.118408,0.000000,0.976014,-0.024321,0.007631,-0.216211
1532402942732516,411.849642,1108.108915,0.000000,0.976025,-0.024325,0.007781,-0.216155
1532402942747644,411.882482,1108.093175,0.000000,0.976041,-0.024359,0.008007,-0.216068
1532402942754844,411.898121,1108.085701,0.000000,0.976049,-0.024411,0.008099,-0.216026
1532402942762460,411.914659,1108.077788,0.000000,0.976057,-0.024455,0.008199,-0.215981
1532402942764624,411.919358,1108.075540,0.000000,0.976059,-0.024469,0.008229,-0.215968
1532402942770339,411.931752,1108.069612,0.000000,0.976064,-0.024510,0.008305,-0.215937
1532402942777893,411.948132,1108.061776,0.000000,0.976071,-0.024582,0.008395,-0.215897
1532402942779111,411.950773,1108.060513,0.000000,0.976072,-0.024594,0.008410,-0.215891
1532402942787525,411.968803,1108.051958,0.000000,0.976080,-0.024674,0.008509,-0.215839
1532402942795138,411.984655,1108.044592,0.000000,0.976090,-0.024752,0.008589,-0.215780
1532402942797402,411.990431,1108.041536,0.000000,0.976087,-0.024769,0.008627,-0.215793
1532402942797423,411.989412,1108.042381,0.000000,0.976094,-0.024776,0.008613,-0.215762
1532402942798234,411.991101,1108.041597,0.000000,0.976095,-0.024784,0.008621,-0.215755
1532402942807681,412.010787,1108.032452,0.000000,0.976107,-0.024881,0.008717,-0.215685
1532402942839626,412.077765,1108.001315,0.000000,0.976132,-0.025202,0.009014,-0.215523
1532402942847727,412.094840,1107.993369,0.000000,0.976136,-0.025271,0.009077,-0.215496
1532402942849204,412.097965,1107.991915,0.000000,0.976134,-0.025284,0.009089,-0.215498
1532402942854844,412.109868,1107.986376,0.000000,0.976135,-0.025322,0.009123,-0.215489
1532402942862460,412.125941,1107.978899,0.000000,0.976136,-0.025371,0.009166,-0.215476
1532402942868129,412.137917,1107.973326,0.000000,0.976135,-0.025404,0.009197,-0.215476
1532402942870339,412.142588,1107.971152,0.000000,0.976135,-0.025412,0.009208,-0.215477
1532402942870512,412.142954,1107.970982,0.000000,0.976135,-0.025412,0.009209,-0.215478
1532402942877639,412.158018,1107.963972,0.000000,0.976133,-0.025425,0.009243,-0.215483
1532402942877893,412.158555,1107.963722,0.000000,0.976133,-0.025425,0.009244,-0.215483
1532402942887525,412.179006,1107.954185,0.000000,0.976129,-0.025444,0.009288,-0.215497
1532402942897423,412.200241,1107.944231,0.000000,0.976122,-0.025437,0.009315,-0.215529
1532402942897556,412.200114,1107.944389,0.000000,0.976128,-0.025465,0.009331,-0.215498
1532402942904844,412.216162,1107.936769,0.000000,0.976116,-0.025427,0.009330,-0.215553
1532402942912460,412.232499,1107.929110,0.000000,0.976109,-0.025417,0.009344,-0.215588
1532402942914783,412.237482,1107.926773,0.000000,0.976106,-0.025414,0.009348,-0.215599
1532402942920339,412.249401,1107.921185,0.000000,0.976101,-0.025406,0.009358,-0.215625
1532402942924052,412.257365,1107.917451,0.000000,0.976097,-0.025399,0.009365,-0.215642
1532402942927893,412.265755,1107.913528,0.000000,0.976095,-0.025386,0.009372,-0.215654
1532402942937525,412.287101,1107.903569,0.000000,0.976092,-0.025341,0.009379,-0.215673
1532402942940554,412.293814,1107.900438,0.000000,0.976091,-0.025323,0.009377,-0.215679
1532402942943100,412.299456,1107.897806,0.000000,0.976090,-0.025306,0.009372,-0.215684
1532402942947423,412.309018,1107.893345,0.000000,0.976089,-0.025276,0.009363,-0.215694
1532402942947827,412.309932,1107.892919,0.000000,0.976089,-0.025292,0.009385,-0.215692
1532402942952781,412.320858,1107.887822,0.000000,0.976087,-0.025232,0.009354,-0.215709
1532402942989698,412.402714,1107.849590,0.000000,0.976078,-0.024874,0.009249,-0.215796
1532402942994187,412.413005,1107.844743,0.000000,0.976078,-0.024824,0.009237,-0.215802
1532402942997577,412.420800,1107.841071,0.000000,0.976072,-0.024786,0.009228,-0.215834
1532402943004844,412.437434,1107.833236,0.000000,0.976078,-0.024702,0.009209,-0.215817
1532402943012460,412.454819,1107.825050,0.000000,0.976081,-0.024614,0.009192,-0.215813
1532402943013230,412.456577,1107.824222,0.000000,0.976081,-0.024605,0.009190,-0.215813
1532402943015364,412.461447,1107.821929,0.000000,0.976082,-0.024580,0.009185,-0.215812
1532402943020339,412.472802,1107.816581,0.000000,0.976084,-0.024522,0.009173,-0.215809
1532402943021986,412.476561,1107.814811,0.000000,0.976085,-0.024503,0.009170,-0.215809
1532402943027898,412.489722,1107.808641,0.000000,0.976088,-0.024425,0.009148,-0.215806
1532402943037525,412.510542,1107.798931,0.000000,0.976092,-0.024290,0.009121,-0.215803
1532402943047423,412.531937,1107.788953,0.000000,0.976098,-0.024143,0.009096,-0.215796
1532402943047919,412.533019,1107.788445,0.000000,0.976097,-0.024136,0.009095,-0.215799
1532402943064699,412.569214,1107.771571,0.000000,0.976112,-0.023885,0.009075,-0.215762
1532402943069483,412.579527,1107.766767,0.000000,0.976117,-0.023814,0.009072,-0.215745
1532402943088418,412.620023,1107.747855,0.000000,0.976138,-0.023537,0.009070,-0.215681
1532402943090602,412.624553,1107.745720,0.000000,0.976140,-0.023509,0.009073,-0.215675
1532402943097101,412.638032,1107.739366,0.000000,0.976145,-0.023427,0.009085,-0.215660
1532402943097670,412.640275,1107.738453,0.000000,0.976149,-0.023420,0.009086,-0.215641
1532402943104844,412.654090,1107.731794,0.000000,0.976151,-0.023334,0.009103,-0.215641
1532402943112460,412.669909,1107.724345,0.000000,0.976159,-0.023245,0.009124,-0.215617
1532402943120339,412.686272,1107.716637,0.000000,0.976166,-0.023153,0.009146,-0.215592
1532402943127893,412.702029,1107.709216,0.000000,0.976174,-0.023066,0.009165,-0.215563
1532402943138973,412.725315,1107.698258,0.000000,0.976189,-0.022962,0.009207,-0.215505
1532402943139711,412.726866,1107.697528,0.000000,0.976190,-0.022957,0.009211,-0.215501
1532402943147423,412.743073,1107.689902,0.000000,0.976200,-0.022902,0.009253,-0.215460
1532402943147983,412.744250,1107.689347,0.000000,0.976201,-0.022898,0.009256,-0.215457
1532402943154844,412.758666,1107.682566,0.000000,0.976209,-0.022864,0.009296,-0.215422
1532402943158396,412.766130,1107.679056,0.000000,0.976213,-0.022848,0.009317,-0.215403
1532402943160585,412.770729,1107.676892,0.000000,0.976216,-0.022842,0.009331,-0.215391
1532402943162460,412.774669,1107.675039,0.000000,0.976218,-0.022838,0.009343,-0.215381
1532402943166941,412.784089,1107.670610,0.000000,0.976223,-0.022828,0.009371,-0.215361
1532402943170339,412.791235,1107.667252,0.000000,0.976225,-0.022824,0.009395,-0.215348
1532402943177893,412.807120,1107.659786,0.000000,0.976231,-0.022825,0.009457,-0.215318
1532402943187525,412.827466,1107.650220,0.000000,0.976239,-0.022833,0.009531,-0.215281
1532402943197423,412.848692,1107.640222,0.000000,0.976246,-0.022860,0.009622,-0.215242
1532402943197769,412.848918,1107.640147,0.000000,0.976246,-0.022861,0.009625,-0.215240
1532402943214373,412.885015,1107.623116,0.000000,0.976256,-0.022910,0.009768,-0.215186
1532402943214745,412.885812,1107.622740,0.000000,0.976256,-0.022911,0.009772,-0.215185
1532402943233253,412.925279,1107.604221,0.000000,0.976258,-0.022974,0.009934,-0.215162
1532402943235115,412.929224,1107.602380,0.000000,0.976257,-0.022982,0.009952,-0.215164
1532402943242765,412.945432,1107.594815,0.000000,0.976253,-0.023020,0.010026,-0.215174
1532402943247532,412.955531,1107.590101,0.000000,0.976251,-0.023046,0.010071,-0.215180
1532402943254844,412.971014,1107.582878,0.000000,0.976245,-0.023086,0.010135,-0.215198
1532402943262460,412.987143,1107.575353,0.000000,0.976240,-0.023127,0.010198,-0.215214
1532402943270339,413.003815,1107.567572,0.000000,0.976233,-0.023166,0.010260,-0.215238
1532402943277893,413.019792,1107.560114,0.000000,0.976226,-0.023204,0.010314,-0.215264
1532402943284235,413.033206,1107.553852,0.000000,0.976220,-0.023238,0.010359,-0.215286
1532402943287525,413.039947,1107.550703,0.000000,0.976213,-0.023257,0.010382,-0.215313
1532402943289761,413.044495,1107.548576,0.000000,0.976208,-0.023268,0.010398,-0.215333
1532402943297423,413.060075,1107.541288,0.000000,0.976191,-0.023304,0.010455,-0.215403
1532402943297848,413.060940,1107.540884,0.000000,0.976190,-0.023306,0.010458,-0.215407
1532402943308453,413.082525,1107.530782,0.000000,0.976167,-0.023356,0.010529,-0.215502
1532402943310649,413.087004,1107.528688,0.000000,0.976163,-0.023366,0.010543,-0.215521
1532402943312075,413.089912,1107.527327,0.000000,0.976160,-0.023373,0.010552,-0.215533
1532402943347596,413.162547,1107.493522,0.000000,0.976132,-0.023531,0.010764,-0.215633
1532402943354844,413.177393,1107.486640,0.000000,0.976132,-0.023591,0.010819,-0.215620
1532402943360042,413.188040,1107.481705,0.000000,0.976133,-0.023621,0.010853,-0.215612
1532402943362460,413.192993,1107.479409,0.000000,0.976133,-0.023635,0.010869,-0.215609
1532402943364827,413.197843,1107.477161,0.000000,0.976134,-0.023649,0.010884,-0.215605
1532402943370339,413.209159,1107.471915,0.000000,0.976136,-0.023681,0.010919,-0.215589
1532402943377719,413.224311,1107.464891,0.000000,0.976139,-0.023727,0.010967,-0.215568
1532402943377893,413.224668,1107.464726,0.000000,0.976139,-0.023728,0.010968,-0.215568
1532402943380708,413.230447,1107.462047,0.000000,0.976140,-0.023745,0.010987,-0.215560
1532402943387525,413.244360,1107.455594,0.000000,0.976141,-0.023788,0.011026,-0.215549
1532402943391621,413.252656,1107.451743,0.000000,0.976140,-0.023811,0.011053,-0.215549
1532402943397423,413.264406,1107.446286,0.000000,0.976139,-0.023844,0.011095,-0.215549
1532402943397947,413.265840,1107.445641,0.000000,0.976147,-0.023854,0.011085,-0.215511
1532402943404844,413.279436,1107.439303,0.000000,0.976138,-0.023878,0.011148,-0.215548
1532402943412460,413.294914,1107.432119,0.000000,0.976140,-0.023908,0.011200,-0.215532
1532402943420339,413.310925,1107.424686,0.000000,0.976142,-0.023939,0.011255,-0.215516
1532402943427893,413.326630,1107.417389,0.000000,0.976145,-0.023955,0.011307,-0.215497
1532402943429450,413.329993,1107.415825,0.000000,0.976146,-0.023954,0.011319,-0.215491
1532402943437525,413.347435,1107.407714,0.000000,0.976152,-0.023940,0.011380,-0.215463
1532402943444880,413.363321,1107.400325,0.000000,0.976158,-0.023909,0.011441,-0.215438
1532402943447423,413.368813,1107.397774,0.000000,0.976161,-0.023898,0.011463,-0.215425
1532402943447687,413.369384,1107.397505,0.000000,0.976159,-0.023923,0.011456,-0.215428
1532402943452719,413.380247,1107.392460,0.000000,0.976167,-0.023842,0.011508,-0.215398
1532402943455469,413.386185,1107.389700,0.000000,0.976171,-0.023807,0.011531,-0.215384
1532402943462789,413.401987,1107.382353,0.000000,0.976181,-0.023700,0.011599,-0.215347
1532402943498032,413.475777,1107.347967,0.000000,0.976257,-0.022978,0.012005,-0.215056
1532402943504844,413.489964,1107.341374,0.000000,0.976280,-0.022751,0.012095,-0.214974
1532402943505029,413.490350,1107.341195,0.000000,0.976280,-0.022746,0.012097,-0.214972
1532402943512460,413.505852,1107.333983,0.000000,0.976300,-0.022546,0.012190,-0.214899
1532402943519842,413.521252,1107.326819,0.000000,0.976319,-0.022348,0.012283,-0.214826
1532402943520339,413.522289,1107.326336,0.000000,0.976321,-0.022335,0.012289,-0.214821
1532402943527893,413.538401,1107.318834,0.000000,0.976340,-0.022125,0.012387,-0.214750
1532402943528219,413.539116,1107.318501,0.000000,0.976341,-0.022116,0.012392,-0.214748
1532402943530709,413.544576,1107.315956,0.000000,0.976346,-0.022046,0.012426,-0.214726
1532402943532302,413.548070,1107.314328,0.000000,0.976350,-0.022002,0.012449,-0.214712
1532402943537525,413.559523,1107.308990,0.000000,0.976363,-0.021856,0.012524,-0.214666
1532402943547423,413.581217,1107.298881,0.000000,0.976385,-0.021611,0.012678,-0.214582
1532402943549147,413.585008,1107.297116,0.000000,0.976389,-0.021569,0.012705,-0.214564
1532402943579700,413.651736,1107.266029,0.000000,0.976436,-0.021066,0.013122,-0.214377
1532402943594883,413.684110,1107.250932,0.000000,0.976447,-0.020936,0.013275,-0.214330
1532402943598097,413.691842,1107.247351,0.000000,0.976456,-0.020874,0.013329,-0.214290
1532402943599302,413.693432,1107.246582,0.000000,0.976449,-0.020911,0.013312,-0.214319
1532402943600766,413.696520,1107.245142,0.000000,0.976450,-0.020903,0.013324,-0.214316
1532402943604844,413.705120,1107.241129,0.000000,0.976452,-0.020886,0.013351,-0.214307
1532402943607411,413.710522,1107.238606,0.000000,0.976452,-0.020875,0.013368,-0.214308
1532402943612460,413.721140,1107.233646,0.000000,0.976450,-0.020853,0.013402,-0.214314
1532402943627899,413.753751,1107.218388,0.000000,0.976442,-0.020795,0.013505,-0.214348
1532402943637525,413.774408,1107.208671,0.000000,0.976430,-0.020798,0.013539,-0.214405
1532402943647423,413.795627,1107.198686,0.000000,0.976414,-0.020839,0.013533,-0.214471
1532402943647858,413.796582,1107.198241,0.000000,0.976415,-0.020841,0.013532,-0.214467
1532402943649167,413.799352,1107.196930,0.000000,0.976411,-0.020849,0.013529,-0.214487
1532402943654844,413.811480,1107.191214,0.000000,0.976399,-0.020888,0.013506,-0.214538
1532402943662460,413.827751,1107.183547,0.000000,0.976383,-0.020947,0.013464,-0.214607
1532402943669939,413.843729,1107.176018,0.000000,0.976368,-0.021015,0.013407,-0.214674
1532402943670339,413.844583,1107.175616,0.000000,0.976367,-0.021019,0.013403,-0.214678
1532402943673525,413.851390,1107.172409,0.000000,0.976360,-0.021054,0.013372,-0.214707
1532402943675119,413.854795,1107.170804,0.000000,0.976357,-0.021072,0.013356,-0.214722
1532402943677893,413.860722,1107.168012,0.000000,0.976351,-0.021102,0.013328,-0.214747
1532402943682445,413.870447,1107.163430,0.000000,0.976341,-0.021150,0.013284,-0.214788
1532402943687525,413.881213,1107.158321,0.000000,0.976329,-0.021200,0.013234,-0.214841
1532402943697423,413.901975,1107.148369,0.000000,0.976303,-0.021311,0.013112,-0.214959
1532402943697655,413.902444,1107.148160,0.000000,0.976298,-0.021314,0.013109,-0.214981
1532402943719690,413.949567,1107.125647,0.000000,0.976249,-0.021579,0.012830,-0.215193
1532402943742892,413.999562,1107.101796,0.000000,0.976197,-0.021830,0.012502,-0.215423
1532402943745183,414.004518,1107.099432,0.000000,0.976192,-0.021856,0.012468,-0.215444
1532402943747961,414.010482,1107.096582,0.000000,0.976185,-0.021887,0.012428,-0.215473
1532402943750839,414.017024,1107.093496,0.000000,0.976183,-0.021919,0.012388,-0.215481
1532402943752476,414.020643,1107.091777,0.000000,0.976181,-0.021937,0.012365,-0.215491
1532402943754844,414.025878,1107.089290,0.000000,0.976177,-0.021963,0.012332,-0.215507
1532402943762460,414.042710,1107.081290,0.000000,0.976166,-0.022043,0.012228,-0.215556
1532402943770339,414.060089,1107.073036,0.000000,0.976159,-0.022123,0.012124,-0.215587
1532402943777893,414.076733,1107.065128,0.000000,0.976154,-0.022203,0.012034,-0.215607
1532402943787525,414.098157,1107.054973,0.000000,0.976149,-0.022312,0.011930,-0.215622
1532402943796348,414.118255,1107.045520,0.000000,0.976150,-0.022428,0.011849,-0.215612
1532402943797423,414.120703,1107.044368,0.000000,0.976150,-0.022443,0.011839,-0.215611
1532402943797728,414.120399,1107.044336,0.000000,0.976139,-0.022430,0.011823,-0.215660
1532402943818617,414.168801,1107.021748,0.000000,0.976163,-0.022728,0.011677,-0.215532
1532402943819956,414.171833,1107.020321,0.000000,0.976164,-0.022746,0.011667,-0.215525
1532402943820846,414.173849,1107.019372,0.000000,0.976165,-0.022758,0.011661,-0.215520
1532402943827230,414.188025,1107.012718,0.000000,0.976174,-0.022838,0.011612,-0.215474
1532402943848035,414.232978,1106.991710,0.000000,0.976215,-0.023162,0.011500,-0.215256
1532402943854844,414.247625,1106.984868,0.000000,0.976232,-0.023280,0.011486,-0.215168
1532402943862460,414.264031,1106.977204,0.000000,0.976249,-0.023406,0.011475,-0.215075
1532402943870339,414.280975,1106.969296,0.000000,0.976270,-0.023531,0.011469,-0.214969
1532402943872332,414.285258,1106.967298,0.000000,0.976276,-0.023563,0.011470,-0.214940
1532402943877893,414.297208,1106.961724,0.000000,0.976291,-0.023653,0.011472,-0.214861
1532402943887525,414.318016,1106.951975,0.000000,0.976315,-0.023802,0.011472,-0.214732
1532402943888211,414.319514,1106.951267,0.000000,0.976317,-0.023812,0.011472,-0.214725
1532402943894962,414.334254,1106.944299,0.000000,0.976332,-0.023894,0.011473,-0.214647
1532402943895086,414.334524,1106.944171,0.000000,0.976332,-0.023895,0.011473,-0.214646
1532402943897423,414.339627,1106.941759,0.000000,0.976337,-0.023923,0.011473,-0.214619
1532402943897796,414.339977,1106.941778,0.000000,0.976346,-0.023928,0.011472,-0.214577
1532402943902321,414.350321,1106.936704,0.000000,0.976348,-0.023978,0.011476,-0.214563
1532402943904844,414.355829,1106.934101,0.000000,0.976354,-0.024002,0.011479,-0.214534
1532402943912478,414.372453,1106.926238,0.000000,0.976366,-0.024076,0.011487,-0.214472
1532402943920339,414.389569,1106.918143,0.000000,0.976377,-0.024153,0.011497,-0.214410
1532402943927893,414.405715,1106.910586,0.000000,0.976391,-0.024225,0.011501,-0.214340
1532402943939536,414.429999,1106.899383,0.000000,0.976417,-0.024311,0.011507,-0.214210
1532402943947423,414.446433,1106.891804,0.000000,0.976434,-0.024332,0.011514,-0.214133
1532402943947557,414.446726,1106.891667,0.000000,0.976436,-0.024333,0.011514,-0.214121
1532402943962707,414.478212,1106.877159,0.000000,0.976456,-0.024334,0.011535,-0.214029
1532402943970002,414.493366,1106.870175,0.000000,0.976463,-0.024319,0.011547,-0.214000
1532402943970849,414.495125,1106.869364,0.000000,0.976463,-0.024315,0.011549,-0.213997
1532402943973116,414.499832,1106.867195,0.000000,0.976465,-0.024304,0.011554,-0.213991
1532402943997910,414.552606,1106.843098,0.000000,0.976478,-0.024147,0.011612,-0.213947
1532402944004844,414.567677,1106.836271,0.000000,0.976480,-0.024094,0.011638,-0.213942
1532402944012460,414.584191,1106.828790,0.000000,0.976478,-0.024034,0.011671,-0.213957
1532402944014632,414.588901,1106.826657,0.000000,0.976477,-0.024016,0.011680,-0.213961
1532402944020339,414.601273,1106.821053,0.000000,0.976475,-0.023971,0.011704,-0.213973
1532402944027893,414.617540,1106.813627,0.000000,0.976473,-0.023909,0.011736,-0.213990
1532402944037525,414.638114,1106.804143,0.000000,0.976470,-0.023828,0.011782,-0.214010
1532402944037898,414.638910,1106.803776,0.000000,0.976470,-0.023824,0.011784,-0.214011
1532402944041174,414.645908,1106.800551,0.000000,0.976469,-0.023792,0.011804,-0.214018
1532402944045038,414.654161,1106.796747,0.000000,0.976467,-0.023753,0.011829,-0.214026
1532402944047423,414.659244,1106.794404,0.000000,0.976466,-0.023729,0.011845,-0.214033
1532402944047647,414.659734,1106.794179,0.000000,0.976467,-0.023727,0.011846,-0.214032
1532402944048172,414.660840,1106.793668,0.000000,0.976466,-0.023722,0.011850,-0.214035
1532402944085424,414.739941,1106.757178,0.000000,0.976445,-0.023343,0.012171,-0.214155
1532402944097970,414.766705,1106.744845,0.000000,0.976438,-0.023223,0.012298,-0.214191
1532402944104844,414.778273,1106.739186,0.000000,0.976412,-0.023157,0.012367,-0.214316
1532402944108653,414.785807,1106.735653,0.000000,0.976407,-0.023121,0.012403,-0.214339
1532402944112460,414.793336,1106.732121,0.000000,0.976402,-0.023085,0.012438,-0.214363
1532402944120140,414.808521,1106.724993,0.000000,0.976392,-0.023013,0.012510,-0.214410
1532402944120339,414.808914,1106.724808,0.000000,0.976392,-0.023011,0.012512,-0.214411
1532402944123199,414.814568,1106.722152,0.000000,0.976389,-0.022984,0.012538,-0.214429
1532402944127893,414.823899,1106.717782,0.000000,0.976387,-0.022941,0.012581,-0.214438
1532402944137525,414.843083,1106.708805,0.000000,0.976387,-0.022856,0.012676,-0.214441
1532402944147423,414.862795,1106.699580,0.000000,0.976389,-0.022774,0.012764,-0.214438
1532402944147732,414.863410,1106.699290,0.000000,0.976387,-0.022771,0.012767,-0.214445
1532402944154844,414.877576,1106.692665,0.000000,0.976392,-0.022717,0.012837,-0.214424
1532402944159959,414.887762,1106.687898,0.000000,0.976394,-0.022679,0.012886,-0.214415
1532402944162460,414.892742,1106.685567,0.000000,0.976395,-0.022661,0.012908,-0.214410
1532402944170339,414.908473,1106.678215,0.000000,0.976402,-0.022606,0.012977,-0.214380
1532402944177893,414.923566,1106.671162,0.000000,0.976410,-0.022562,0.013043,-0.214347
1532402944183054,414.933876,1106.666342,0.000000,0.976415,-0.022531,0.013086,-0.214325
1532402944185057,414.937877,1106.664472,0.000000,0.976417,-0.022519,0.013103,-0.214316
1532402944187525,414.942765,1106.662190,0.000000,0.976420,-0.022504,0.013123,-0.214300
1532402944193269,414.954140,1106.656880,0.000000,0.976428,-0.022470,0.013170,-0.214265
1532402944197423,414.962366,1106.653040,0.000000,0.976434,-0.022446,0.013205,-0.214239
1532402944198088,414.963905,1106.652296,0.000000,0.976430,-0.022442,0.013211,-0.214259
1532402944199522,414.966523,1106.651099,0.000000,0.976437,-0.022434,0.013222,-0.214225
1532402944229470,415.026425,1106.623199,0.000000,0.976487,-0.022258,0.013468,-0.214001
1532402944247841,415.064875,1106.605468,0.000000,0.976521,-0.022181,0.013586,-0.213846
1532402944260528,415.091434,1106.593231,0.000000,0.976545,-0.022142,0.013657,-0.213736
1532402944262460,415.095478,1106.591368,0.000000,0.976549,-0.022137,0.013666,-0.213719
1532402944268316,415.107742,1106.585719,0.000000,0.976560,-0.022121,0.013693,-0.213669
1532402944270339,415.111980,1106.583767,0.000000,0.976563,-0.022117,0.013699,-0.213652
1532402944274566,415.120836,1106.579690,0.000000,0.976571,-0.022109,0.013712,-0.213616
1532402944277906,415.127833,1106.576468,0.000000,0.976577,-0.022103,0.013722,-0.213588
1532402944287525,415.147795,1106.567274,0.000000,0.976594,-0.022094,0.013749,-0.213511
1532402944297423,415.167907,1106.558000,0.000000,0.976609,-0.022093,0.013765,-0.213440
1532402944298149,415.170243,1106.556947,0.000000,0.976614,-0.022093,0.013766,-0.213418
1532402944304733,415.182761,1106.551152,0.000000,0.976621,-0.022094,0.013769,-0.213388
1532402944336086,415.245994,1106.521945,0.000000,0.976664,-0.022119,0.013772,-0.213186
1532402944343387,415.260514,1106.515212,0.000000,0.976672,-0.022137,0.013762,-0.213149
1532402944347910,415.269509,1106.511042,0.000000,0.976677,-0.022149,0.013755,-0.213126
1532402944349694,415.273085,1106.509383,0.000000,0.976677,-0.022154,0.013751,-0.213125
1532402944354844,415.283358,1106.504620,0.000000,0.976681,-0.022170,0.013740,-0.213107
1532402944362460,415.298550,1106.497577,0.000000,0.976686,-0.022199,0.013717,-0.213080
1532402944370339,415.314292,1106.490278,0.000000,0.976690,-0.022237,0.013687,-0.213061
1532402944377893,415.329399,1106.483274,0.000000,0.976692,-0.022281,0.013655,-0.213047
1532402944379577,415.332767,1106.481713,0.000000,0.976693,-0.022292,0.013647,-0.213044
1532402944387525,415.348949,1106.474228,0.000000,0.976695,-0.022342,0.013606,-0.213031
1532402944397423,415.369791,1106.464627,0.000000,0.976697,-0.022414,0.013559,-0.213019
1532402944398227,415.370064,1106.464424,0.000000,0.976699,-0.022420,0.013555,-0.213009
1532402944402926,415.381379,1106.459289,0.000000,0.976698,-0.022456,0.013532,-0.213013
1532402944404844,415.385417,1106.457429,0.000000,0.976698,-0.022471,0.013523,-0.213010
1532402944405065,415.385883,1106.457214,0.000000,0.976698,-0.022473,0.013522,-0.213010
1532402944412460,415.401457,1106.450041,0.000000,0.976699,-0.022530,0.013487,-0.213004
1532402944413370,415.403374,1106.449158,0.000000,0.976699,-0.022537,0.013483,-0.213003
1532402944420339,415.418051,1106.442398,0.000000,0.976699,-0.022591,0.013450,-0.212997
1532402944424886,415.427627,1106.437988,0.000000,0.976700,-0.022623,0.013426,-0.212993
1532402944427893,415.433903,1106.435112,0.000000,0.976699,-0.022643,0.013409,-0.212992
1532402944437525,415.454006,1106.425900,0.000000,0.976698,-0.022736,0.013362,-0.212990
1532402944447423,415.474673,1106.416430,0.000000,0.976697,-0.022846,0.013308,-0.212986
1532402944447985,415.475837,1106.415895,0.000000,0.976697,-0.022852,0.013305,-0.212987
1532402944450203,415.480484,1106.413769,0.000000,0.976697,-0.022878,0.013293,-0.212985
1532402944473327,415.528305,1106.391732,0.000000,0.976699,-0.023158,0.013167,-0.212952
1532402944488390,415.558898,1106.377491,0.000000,0.976707,-0.023342,0.013090,-0.212900
1532402944497754,415.577923,1106.368629,0.000000,0.976710,-0.023433,0.013044,-0.212883
1532402944500128,415.582718,1106.366396,0.000000,0.976719,-0.023455,0.013033,-0.212839
1532402944504844,415.592288,1106.361937,0.000000,0.976724,-0.023498,0.013012,-0.212814
1532402944512460,415.607795,1106.354727,0.000000,0.976735,-0.023569,0.012979,-0.212756
1532402944520339,415.623835,1106.347266,0.000000,0.976747,-0.023641,0.012945,-0.212695
1532402944524864,415.633045,1106.342980,0.000000,0.976754,-0.023680,0.012925,-0.212661
1532402944527900,415.638872,1106.340293,0.000000,0.976760,-0.023703,0.012912,-0.212629
1532402944537525,415.657274,1106.331817,0.000000,0.976782,-0.023742,0.012872,-0.212527
1532402944547423,415.676218,1106.323093,0.000000,0.976806,-0.023740,0.012844,-0.212418
1532402944548108,415.677507,1106.322497,0.000000,0.976807,-0.023739,0.012842,-0.212414
1532402944548186,415.677683,1106.322418,0.000000,0.976808,-0.023739,0.012842,-0.212408
1532402944551111,415.683301,1106.319833,0.000000,0.976816,-0.023730,0.012830,-0.212373
1532402944558160,415.696839,1106.313603,0.000000,0.976836,-0.023706,0.012803,-0.212287
1532402944574366,415.728099,1106.299232,0.000000,0.976886,-0.023575,0.012761,-0.212074
1532402944594891,415.768414,1106.280756,0.000000,0.976959,-0.023353,0.012726,-0.211764
1532402944597858,415.773555,1106.278350,0.000000,0.976963,-0.023319,0.012722,-0.211749
1532402944604844,415.788294,1106.271670,0.000000,0.976997,-0.023245,0.012704,-0.211600
1532402944612460,415.803582,1106.264696,0.000000,0.977028,-0.023164,0.012686,-0.211469
1532402944618797,415.816301,1106.258893,0.000000,0.977053,-0.023096,0.012670,-0.211359
1532402944620339,415.819396,1106.257481,0.000000,0.977060,-0.023080,0.012666,-0.211333
1532402944626104,415.831209,1106.252093,0.000000,0.977083,-0.023016,0.012660,-0.211232
1532402944627893,415.835036,1106.250349,0.000000,0.977090,-0.022997,0.012660,-0.211199
